,Position,Track Name,Artist,Streams,URL,date
132,133,BOOMBAYAH - KR Ver.,BLACKPINK,27585,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt,2017-11-12
133,134,Thinking out Loud,Ed Sheeran,27555,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-11-12
134,135,Go Go,BTS,27470,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0,2017-11-12
135,136,春夏秋冬,Hilcrhyme,27294,https://open.spotify.com/track/7H46BzLoUnOmeMnpmTlddm,2017-11-12
136,137,Bank Account,21 Savage,27246,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2017-11-12
137,138,...Ready For It?,Taylor Swift,27180,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM,2017-11-12
138,139,366日,HY,26919,https://open.spotify.com/track/0GhhU1qpdbKG1AUMKkFGbi,2017-11-12
139,140,Let Me Love You,DJ Snake,26827,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-11-12
140,141,A Different Way (with Lauv),DJ Snake,26384,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,2017-11-12
141,142,Into You,Ariana Grande,26259,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2017-11-12
142,143,Mayores,Becky G,26149,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,2017-11-12
143,144,Tda'''Aitakute,EXILE,25946,https://open.spotify.com/track/2wAf64UF5cK7mlAUfvVPl9,2017-11-12
144,145,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,25856,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-11-12
145,146,Plain Jane,A$AP Ferg,25853,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2017-11-12
146,147,愛してるのに、愛せない,AAA,25771,https://open.spotify.com/track/2GLp1Arz4ZtihdjdL9m80W,2017-11-12
147,148,ITO,EXILE ATSUSHI,25432,https://open.spotify.com/track/4kjF1ooqgWABonCJOQee0Y,2017-11-12
148,149,空,Taichi Mukai,25413,https://open.spotify.com/track/4GuaN5aBRpCy2AV7SDoaA3,2017-11-12
149,150,Michi,EXILE,25331,https://open.spotify.com/track/1vBVxhdaJWb1Eca4yc7K4t,2017-11-12
150,151,Me Rehúso,Danny Ocean,25154,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-11-12
151,152,Overflows~言葉にできなくて~,Naoto,25013,https://open.spotify.com/track/60QO7SvW5aaFgMLvltlr6E,2017-11-12
152,153,Gorgeous,Taylor Swift,25008,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz,2017-11-12
153,154,CLAP,SEVENTEEN,24893,https://open.spotify.com/track/19t5GSN3XsLB7UOsZD8Fwv,2017-11-12
154,155,R.Y.U.S.E.I.,J Soul Brothers III from EXILE TRIBE,24869,https://open.spotify.com/track/0eio2xxlLcgMCSMPgJseeI,2017-11-12
155,156,Blank Space,Taylor Swift,24813,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,2017-11-12
156,157,NAO,HY,24796,https://open.spotify.com/track/4pLwn8PSL0aW11gTO9LTJ8,2017-11-12
157,158,Criminal,Natti Natasha,24690,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2017-11-12
158,159,友よ 〜 この先もずっと・・・,Ketsumeishi,24631,https://open.spotify.com/track/3A0VFRUxhqpJeOxo0rklqC,2017-11-12
159,160,Bang Bang,Jessie J,24600,https://open.spotify.com/track/3oEekS4xhmFQ88ieCVTZ7H,2017-11-12
160,161,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,24533,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-11-12
161,162,KNOCK KNOCK - Japanese ver.,TWICE,24470,https://open.spotify.com/track/5LkQpbBFgoyQm1jGlznT7p,2017-11-12
162,163,Sukina Hitoga Irukoto,JY,24443,https://open.spotify.com/track/2Xqo3hbuyHFnVmh2ORVRUD,2017-11-12
163,164,イト,Creep Hyp,24378,https://open.spotify.com/track/4v6edT4Ogf8qXGphyFfg1u,2017-11-12
164,165,Blood Sweat & Tears,BTS,24368,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV,2017-11-12
165,166,また逢う日まで,HIRAIDAI,24199,https://open.spotify.com/track/3awymLmIrvn9lkJeFpmRSf,2017-11-12
166,167,三日月,ayaka,24165,https://open.spotify.com/track/5SDVaYU4nfaIV0rNSlWSCa,2017-11-12
167,168,Truthfully,DNCE,24152,https://open.spotify.com/track/6RWaeePOtZROiS2kyQhMs3,2017-11-12
168,169,にじいろ,ayaka,24027,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,2017-11-12
169,170,Aitai,Miliyah,24006,https://open.spotify.com/track/26b8AQqACTxOEWpEejMPLY,2017-11-12
170,171,Problem,Ariana Grande,23980,https://open.spotify.com/track/7fYbFYt7X4FZvuJJC90EX0,2017-11-12
171,172,Questions,Chris Brown,23909,https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3,2017-11-12
172,173,Wait,Maroon 5,23822,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2017-11-12
173,174,STAY TUNE,Suchmos,23713,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,2017-11-12
174,175,Call Me Maybe,Carly Rae Jepsen,23642,https://open.spotify.com/track/20I6sIOMTCkB6w7ryavxtO,2017-11-12
175,176,Song for…,HY,23564,https://open.spotify.com/track/7ozAc74JyFBZaneEwQO1DH,2017-11-12
176,177,Castle on the Hill,Ed Sheeran,23551,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-11-12
177,178,Everyday,Ariana Grande,23229,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR,2017-11-12
178,179,Starving,Hailee Steinfeld,23203,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2017-11-12
179,180,Good Life (with G-Eazy & Kehlani),G-Eazy,23168,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,2017-11-12
180,181,Cold Water (feat. Justin Bieber & MØ),Major Lazer,23157,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-11-12
181,182,Sobakasu,JUDY AND MARY,22803,https://open.spotify.com/track/6YtmVjtDWDbac5tcto0BAn,2017-11-12
182,183,Jelly Jelly,TWICE,22767,https://open.spotify.com/track/2GJxT761mGTQocouI2oLTe,2017-11-12
183,184,Slow Hands,Niall Horan,22706,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2017-11-12
184,185,いいんですか?,RADWIMPS,22706,https://open.spotify.com/track/2YtGffDs1z9VOZRLW1Iv5J,2017-11-12
185,186,Kimini Todoke,flumpool,22624,https://open.spotify.com/track/23mknRzp3IpdyE9XULtv0B,2017-11-12
186,187,Down,Fifth Harmony,22564,https://open.spotify.com/track/7fSPXg9avmHAkLopHA7YFe,2017-11-12
187,188,Lemon,N.E.R.D,22563,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D,2017-11-12
188,189,Mitakotomonaikeshiki,Masaki Suda,22507,https://open.spotify.com/track/31FaowDBExlcRt5DHIXOkQ,2017-11-12
189,190,All Falls Down (feat. Juliander),Alan Walker,22231,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2017-11-12
190,191,Just the Way You Are,Bruno Mars,22035,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,2017-11-12
191,192,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,21999,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-11-12
192,193,Beautiful Now,Zedd,21992,https://open.spotify.com/track/7FJP35tUJ2121EJsFpU1Gh,2017-11-12
193,194,Se Preparó,Ozuna,21969,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2017-11-12
194,195,オレンジ,GReeeeN,21962,https://open.spotify.com/track/0rduVGD3WmGciFFb6sUScg,2017-11-12
195,196,First Time,Kygo,21858,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-11-12
196,197,Story,AI,21707,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV,2017-11-12
197,198,BANG BANG BANG - KR Ver.,BIGBANG,21618,https://open.spotify.com/track/6iu311jZAJFLPgoIWgrA72,2017-11-12
198,199,ないものねだり,KANA-BOON,21469,https://open.spotify.com/track/1dsh4buvcBs2u7YtHy29c7,2017-11-12
199,200,ふたりごと - 一生に一度のワープVer.,RADWIMPS,21382,https://open.spotify.com/track/6FZGeOJzBQ6KI8lyqaztae,2017-11-12
0,1,Shape of You,Ed Sheeran,165059,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-11-19
1,2,打上花火,DAOKO×米津玄師,125722,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,2017-11-19
2,3,What Lovers Do (feat. SZA),Maroon 5,120689,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2017-11-19
3,4,Wolves,Selena Gomez,120088,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-19
4,5,New Rules,Dua Lipa,101840,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-19
5,6,My Boo,Shota Shimizu,99968,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,2017-11-19
6,7,Havana,Camila Cabello,98980,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-19
7,8,How Long,Charlie Puth,97173,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2017-11-19
8,9,LIKEY,TWICE,94946,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,2017-11-19
9,10,恋音と雨空,AAA,92428,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,2017-11-19
10,11,Lonely Together (feat. Rita Ora),Avicii,89904,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-11-19
11,12,Wherever you are,ONE OK ROCK,87861,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,2017-11-19
12,13,One More Time,TWICE,87532,https://open.spotify.com/track/6q2cJXwzu89N8okT69L7KC,2017-11-19
13,14,Perfect,Ed Sheeran,86940,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-19
14,15,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,86063,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-11-19
15,16,Friends (with BloodPop®),Justin Bieber,84456,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-11-19
16,17,Kimi Ga Suki,Shota Shimizu,83269,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z,2017-11-19
17,18,Chocolate,CHANMINA,81329,https://open.spotify.com/track/6CU3VvoeQgkg4Wb1vS0zj7,2017-11-19
18,19,Too Good At Goodbyes,Sam Smith,81215,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2017-11-19
19,20,TT - Japanese ver.,TWICE,80510,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,2017-11-19
20,21,Dream,Shota Shimizu,79722,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,2017-11-19
21,22,愛をこめて花束を,Superfly,78471,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,2017-11-19
22,23,さよならの前に,AAA,77964,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,2017-11-19
23,24,Sorry Not Sorry,Demi Lovato,75415,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2017-11-19
24,25,RAIN,SEKAI NO OWARI,75261,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB,2017-11-19
25,26,Attention,Charlie Puth,75117,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-11-19
26,27,ワタリドリ,[Alexandros],74578,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,2017-11-19
27,28,小さな恋のうた,MONGOL800,74578,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg,2017-11-19
28,29,Dusk Till Dawn - Radio Edit,ZAYN,74145,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2017-11-19
29,30,愛唄,GReeeeN,73165,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,2017-11-19
30,31,Stay (with Alessia Cara),Zedd,71985,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-11-19
31,32,BIG CITY RODEO,GENERATIONS from EXILE TRIBE,71833,https://open.spotify.com/track/468Jl0mOuztlhQDKMhO8Rq,2017-11-19
32,33,Closer,The Chainsmokers,70611,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-11-19
33,34,WanteD! WanteD!,Mrs. GREEN APPLE,70036,https://open.spotify.com/track/4m8ayeTlVnsYAtR42NhDqZ,2017-11-19
34,35,rockstar,Post Malone,67864,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-11-19
35,36,ONE,Aimer,65871,https://open.spotify.com/track/66KjxbYrSBdnxJcHjnLM7o,2017-11-19
36,37,Stargazing,Kygo,65271,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2017-11-19
37,38,LIFE,AAA,64115,https://open.spotify.com/track/6IxWbmElUUj7AstEEzIgtl,2017-11-19
38,39,Silence,Marshmello,62819,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-11-19
39,40,Look What You Made Me Do,Taylor Swift,62472,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,2017-11-19
40,41,Something Just Like This,The Chainsmokers,62372,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-11-19
41,42,DNA,BTS,62067,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-11-19
42,43,I Miss You (feat. Julia Michaels),Clean Bandit,60500,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2017-11-19
43,44,Despacito - Remix,Luis Fonsi,60192,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-11-19
44,45,What About Us,P!nk,59977,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,2017-11-19
45,46,What Do You Mean?,Justin Bieber,59563,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-11-19
46,47,1-800-273-8255,Logic,59166,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-11-19
47,48,I Like Me Better,Lauv,58130,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-11-19
48,49,Walk On Water (feat. Beyoncé),Eminem,57812,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ,2017-11-19
49,50,More Than You Know,Axwell /\ Ingrosso,53710,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-11-19
50,51,キセキ,GReeeeN,48734,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts,2017-11-19
51,52,The Beginning,ONE OK ROCK,47456,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,2017-11-19
52,53,Feel It Still,Portugal. The Man,46528,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2017-11-19
53,54,Kataomoi,miwa,46105,https://open.spotify.com/track/17DfKcV1gBdfMBdzsf4NQx,2017-11-19
54,55,Let You Down,NF,45115,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-19
55,56,Échame La Culpa,Luis Fonsi,45010,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2017-11-19
56,57,Symphony (feat. Zara Larsson),Clean Bandit,44654,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-11-19
57,58,Kataomoi,Aimer,43141,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y,2017-11-19
58,59,Home,Shota Shimizu,43113,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,2017-11-19
59,60,Milk Tea,Shota Shimizu,43080,https://open.spotify.com/track/0ijT1F143SdGb45SQB3rHk,2017-11-19
60,61,MAGIC,AAA,41995,https://open.spotify.com/track/0K4Wg6Pwx0cOuJkN8xvuto,2017-11-19
61,62,Because of You,Shota Shimizu,41986,https://open.spotify.com/track/2LwjA3u1bTgnhfbR4MsPxw,2017-11-19
62,63,Choucho Musubi,Aimer,41098,https://open.spotify.com/track/6Flllj0iIJPwXUpxL9KdxC,2017-11-19
63,64,AM11:00,HY,41035,https://open.spotify.com/track/6RKE835qBUUneyOH1p0fnP,2017-11-19
64,65,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,40521,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-11-19
65,66,ひまわりの約束,Motohiro Hata,40305,https://open.spotify.com/track/315z5bDr8oJ0OAxD3jQZmH,2017-11-19
66,67,鱗(うろこ),Motohiro Hata,40071,https://open.spotify.com/track/2RobEQGaFJS8tZ0EWnCtld,2017-11-19
67,68,Gucci Gang,Lil Pump,39700,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-11-19
68,69,Yasashisade Afureruyouni,Flower,39259,https://open.spotify.com/track/2NgQV5lmGPPTTlrHXeAPJ7,2017-11-19
69,70,TT,TWICE,39121,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST,2017-11-19
70,71,SIGNAL - Japanese ver.,TWICE,39110,https://open.spotify.com/track/4R7QVSqBN0koJHcOL7PGb5,2017-11-19
71,72,SORA,GENERATIONS from EXILE TRIBE,38961,https://open.spotify.com/track/3Xrd2febrBti5pNuRTVmra,2017-11-19
72,73,Hanataba No Kawari Ni Melody Wo,Shota Shimizu,38921,https://open.spotify.com/track/4jaaMznp3KPllxbmRdiIbx,2017-11-19
73,74,Hana,ORANGE RANGE,38118,https://open.spotify.com/track/4clwFLZjrvTtnrMviJnVKh,2017-11-19
74,75,Kanzen kankaku Dreamer,ONE OK ROCK,38064,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,2017-11-19
75,76,Sorry,Justin Bieber,38005,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,2017-11-19
76,77,There's Nothing Holdin' Me Back,Shawn Mendes,37560,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-11-19
77,78,Young Dumb & Broke,Khalid,37478,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-11-19
78,79,Mama,Jonas Blue,37302,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-11-19
79,80,"奏(かなで) - ARENA TOUR '07 ""W-ARENA""",Sukima Switch,37034,https://open.spotify.com/track/1bHgnjGsRCxlCxD5BobatI,2017-11-19
80,81,Glorious (feat. Skylar Grey),Macklemore,36317,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,2017-11-19
81,82,Galway Girl,Ed Sheeran,36295,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-11-19
82,83,CHEER UP - Japanese ver.,TWICE,36076,https://open.spotify.com/track/5UnRutJ5phJ9Ti4WnFgEoJ,2017-11-19
83,84,Take what you want (featuring 5 Seconds of Summer),ONE OK ROCK,35540,https://open.spotify.com/track/1P3cdB5wydoRlTFRz0bNLO,2017-11-19
84,85,Unforgettable,French Montana,35480,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-11-19
85,86,春夏秋冬,Hilcrhyme,35206,https://open.spotify.com/track/7H46BzLoUnOmeMnpmTlddm,2017-11-19
86,87,ステップアップLOVE,DAOKO×岡村靖幸,34980,https://open.spotify.com/track/23nQaCPwwIT4AV9jn6kUbg,2017-11-19
87,88,Silhouette,KANA-BOON,34848,https://open.spotify.com/track/21z1GxeHjfD3qkaF5CgCTO,2017-11-19
88,89,Fill Me Up,Jin Akanishi,34794,https://open.spotify.com/track/1ii5VcKUdCde84rHkKZREC,2017-11-19
89,90,涙のない世界,AAA,34683,https://open.spotify.com/track/3glfyV9FhK872pJcAtOjeI,2017-11-19
90,91,Your Song,Rita Ora,34534,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-11-19
91,92,DIAMOND SUNSET,Hiroomi Tosaka,34309,https://open.spotify.com/track/0q0TDcXNZHj0prJIG4R4Jz,2017-11-19
92,93,Fire,Shota Shimizu,34243,https://open.spotify.com/track/0eEaGQuEZo5sEuJzU5kwkW,2017-11-19
93,94,Love Yourself,Justin Bieber,34161,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-11-19
94,95,2U (feat. Justin Bieber),David Guetta,33844,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-11-19
95,96,I Fall Apart,Post Malone,33592,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2017-11-19
96,97,Slow & Easy,HIRAIDAI,33432,https://open.spotify.com/track/4b5oBON2DgamONUxvP4JyQ,2017-11-19
97,98,That's What I Like,Bruno Mars,33191,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-11-19
98,99,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,32811,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-11-19
99,100,Like OOH-AHH - Japanese ver.,TWICE,32730,https://open.spotify.com/track/2bnUATKYS3JykGpZjjlbXV,2017-11-19
100,101,Thunder,Imagine Dragons,32667,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-11-19
101,102,Shake It Off,Taylor Swift,32508,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,2017-11-19
102,103,Mi Gente,J Balvin,32267,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-11-19
103,104,One Last Time,Ariana Grande,31719,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi,2017-11-19
104,105,No Way Back,AAA,31700,https://open.spotify.com/track/1RGmoxDK77rPBGUNQbHKLW,2017-11-19
105,106,Most Girls,Hailee Steinfeld,31541,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-11-19
106,107,No Limit,G-Eazy,31246,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,2017-11-19
107,108,Side To Side,Ariana Grande,31179,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-11-19
108,109,We Don't Talk Anymore,Charlie Puth,31099,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-11-19
109,110,Break Free,Ariana Grande,30691,https://open.spotify.com/track/1X2Zd5wKGbY1oKzb8dzJRy,2017-11-19
110,111,Paris,The Chainsmokers,30564,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-11-19
111,112,XO Tour Llif3,Lil Uzi Vert,30358,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2017-11-19
112,113,See You Again (feat. Charlie Puth),Wiz Khalifa,29891,https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z,2017-11-19
113,114,Without You (feat. Sandro Cavazza),Avicii,29857,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-11-19
114,115,Sugar,Maroon 5,29784,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-11-19
115,116,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,29711,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-11-19
116,117,No Promises (feat. Demi Lovato),Cheat Codes,29535,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-11-19
117,118,Candy Paint,Post Malone,29186,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2017-11-19
118,119,24K Magic,Bruno Mars,28947,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-11-19
119,120,Bedroom Floor,Liam Payne,28769,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ,2017-11-19
120,121,As If It's Your Last,BLACKPINK,28298,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,2017-11-19
121,122,Bodak Yellow,Cardi B,28241,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2017-11-19
122,123,美女と野獣,Ariana Grande,28174,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg,2017-11-19
123,124,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,27801,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2017-11-19
124,125,Mi Gente (feat. Beyoncé),J Balvin,27753,https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw,2017-11-19
125,126,Ric Flair Drip (& Metro Boomin),Offset,27576,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2017-11-19
126,127,Congratulations,Post Malone,27525,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-11-19
127,128,Strip That Down,Liam Payne,27471,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-11-19
128,129,Thinking out Loud,Ed Sheeran,26813,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-11-19
129,130,Let Me Love You,DJ Snake,26722,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-11-19
130,131,It Ain't Me (with Selena Gomez),Kygo,26718,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-11-19
131,132,Bank Account,21 Savage,26558,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2017-11-19
132,133,Plain Jane,A$AP Ferg,26533,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2017-11-19
133,134,MotorSport,Migos,26405,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q,2017-11-19
134,135,R.Y.U.S.E.I.,J Soul Brothers III from EXILE TRIBE,26372,https://open.spotify.com/track/0eio2xxlLcgMCSMPgJseeI,2017-11-19
135,136,Overflows~言葉にできなくて~,Naoto,26368,https://open.spotify.com/track/60QO7SvW5aaFgMLvltlr6E,2017-11-19
136,137,BOOMBAYAH - KR Ver.,BLACKPINK,26198,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt,2017-11-19
137,138,Wait,Maroon 5,26138,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2017-11-19
138,139,Go Go,BTS,26101,https://open.spotify.com/track/5nq1uTNIR1cBR72T87viS0,2017-11-19
139,140,Mayores,Becky G,25867,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,2017-11-19
140,141,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,25815,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2017-11-19
